30101,2025,stated,unspecified,2018
30101,2023,stated,unspecified,2018
30101,2018,stated,unspecified,2018
30101,2040,stated,unspecified,2018
30101,2045,stated,unspecified,2018
30101,2035,stated,unspecified,2018
38075,2030,stated,unspecified,2018
38075,2024,stated,unspecified,2018
38075,2050,stated,unspecified,2018
38075,2025,stated,unspecified,2018
38075,2023,stated,unspecified,2018
38075,2018,stated,unspecified,2018
38075,2040,stated,unspecified,2018
38075,2045,stated,unspecified,2018
38075,2035,stated,unspecified,2018
38007,2030,stated,unspecified,2018
38007,2024,stated,unspecified,2018
38007,2050,stated,unspecified,2018
38007,2025,stated,unspecified,2018
38007,2023,stated,unspecified,2018
38007,2018,stated,unspecified,2018
38007,2040,stated,unspecified,2018
38007,2045,stated,unspecified,2018
38007,2035,stated,unspecified,2018
12021,2030,stated,unspecified,2018
12021,2024,stated,unspecified,2018
12021,2050,stated,unspecified,2018
12021,2025,stated,unspecified,2018
12021,2023,stated,unspecified,2018
12021,2018,stated,unspecified,2018
12021,2040,stated,unspecified,2018
12021,2045,stated,unspecified,2018
12021,2035,stated,unspecified,2018
46051,2030,stated,unspecified,2018
46051,2024,stated,unspecified,2018
46051,2050,stated,unspecified,2018
46051,2025,stated,unspecified,2018
46051,2023,stated,unspecified,2018
46051,2018,stated,unspecified,2018
46051,2040,stated,unspecified,2018
46051,2045,stated,unspecified,2018
46051,2035,stated,unspecified,2018
21021,2030,stated,unspecified,2018
21021,2024,stated,unspecified,2018
21021,2050,stated,unspecified,2018
21021,2025,stated,unspecified,2018
21021,2023,stated,unspecified,2018
21021,2018,stated,unspecified,2018
21021,2040,stated,unspecified,2018
21021,2045,stated,unspecified,2018
21021,2035,stated,unspecified,2018
47007,2030,stated,unspecified,2018
47007,2024,stated,unspecified,2018
47007,2050,stated,unspecified,2018
47007,2025,stated,unspecified,2018
47007,2023,stated,unspecified,2018
47007,2018,stated,unspecified,2018
47007,2040,stated,unspecified,2018
47007,2045,stated,unspecified,2018
47007,2035,stated,unspecified,2018
27059,2030,stated,unspecified,2018
27059,2024,stated,unspecified,2018
27059,2050,stated,unspecified,2018
27059,2025,stated,unspecified,2018
27059,2023,stated,unspecified,2018
27059,2018,stated,unspecified,2018
27059,2040,stated,unspecified,2018
27059,2045,stated,unspecified,2018
27059,2035,stated,unspecified,2018
31163,2030,stated,unspecified,2018
31163,2024,stated,unspecified,2018
31163,2050,stated,unspecified,2018
31163,2025,stated,unspecified,2018
31163,2023,stated,unspecified,2018
31163,2018,stated,unspecified,2018
31163,2040,stated,unspecified,2018
31163,2045,stated,unspecified,2018
31163,2035,stated,unspecified,2018
12061,2030,stated,unspecified,2018
12061,2024,stated,unspecified,2018
12061,2050,stated,unspecified,2018
12061,2025,stated,unspecified,2018
12061,2023,stated,unspecified,2018
12061,2018,stated,unspecified,2018
12061,2040,stated,unspecified,2018
12061,2045,stated,unspecified,2018
12061,2035,stated,unspecified,2018
47001,2030,stated,unspecified,2018
47001,2024,stated,unspecified,2018
47001,2050,stated,unspecified,2018
47001,2025,stated,unspecified,2018
47001,2023,stated,unspecified,2018
47001,2018,stated,unspecified,2018
47001,2040,stated,unspecified,2018
47001,2045,stated,unspecified,2018
47001,2035,stated,unspecified,2018
48153,2030,stated,unspecified,2018
48153,2024,stated,unspecified,2018
48153,2050,stated,unspecified,2018
48153,2025,stated,unspecified,2018
48153,2023,stated,unspecified,2018
48153,2018,stated,unspecified,2018
48153,2040,stated,unspecified,2018
48153,2045,stated,unspecified,2018
48153,2035,stated,unspecified,2018
46015,2030,stated,unspecified,2018
46015,2024,stated,unspecified,2018
46015,2050,stated,unspecified,2018
46015,2025,stated,unspecified,2018
46015,2023,stated,unspecified,2018
46015,2018,stated,unspecified,2018
46015,2040,stated,unspecified,2018
46015,2045,stated,unspecified,2018
46015,2035,stated,unspecified,2018
18043,2030,stated,unspecified,2018
18043,2024,stated,unspecified,2018
18043,2050,stated,unspecified,2018
18043,2025,stated,unspecified,2018
18043,2023,stated,unspecified,2018
18043,2018,stated,unspecified,2018
18043,2040,stated,unspecified,2018
18043,2045,stated,unspecified,2018
18043,2035,stated,unspecified,2018
46095,2030,stated,unspecified,2018
46095,2024,stated,unspecified,2018
46095,2050,stated,unspecified,2018
46095,2025,stated,unspecified,2018
46095,2023,stated,unspecified,2018
46095,2018,stated,unspecified,2018
46095,2040,stated,unspecified,2018
46095,2045,stated,unspecified,2018
46095,2035,stated,unspecified,2018
48157,2030,stated,unspecified,2018
48157,2024,stated,unspecified,2018
48157,2050,stated,unspecified,2018
48157,2025,stated,unspecified,2018
48157,2023,stated,unspecified,2018
48157,2018,stated,unspecified,2018
48157,2040,stated,unspecified,2018
48157,2045,stated,unspecified,2018
48157,2035,stated,unspecified,2018
48171,2030,stated,unspecified,2018
48171,2024,stated,unspecified,2018
48171,2050,stated,unspecified,2018
48171,2025,stated,unspecified,2018
48171,2023,stated,unspecified,2018
48171,2018,stated,unspecified,2018
48171,2040,stated,unspecified,2018
48171,2045,stated,unspecified,2018
48171,2035,stated,unspecified,2018
39037,2030,stated,unspecified,2018
39037,2024,stated,unspecified,2018
39037,2050,stated,unspecified,2018
39037,2025,stated,unspecified,2018
39037,2023,stated,unspecified,2018
39037,2018,stated,unspecified,2018
39037,2040,stated,unspecified,2018
39037,2045,stated,unspecified,2018
39037,2035,stated,unspecified,2018
48391,2030,stated,unspecified,2018
48391,2024,stated,unspecified,2018
48391,2050,stated,unspecified,2018
48391,2025,stated,unspecified,2018
48391,2023,stated,unspecified,2018
48391,2018,stated,unspecified,2018
48391,2040,stated,unspecified,2018
48391,2045,stated,unspecified,2018
48391,2035,stated,unspecified,2018
06097,2030,stated,unspecified,2018
06097,2024,stated,unspecified,2018
06097,2050,stated,unspecified,2018
06097,2025,stated,unspecified,2018
06097,2023,stated,unspecified,2018
06097,2018,stated,unspecified,2018
06097,2040,stated,unspecified,2018
06097,2045,stated,unspecified,2018
06097,2035,stated,unspecified,2018
48075,2030,stated,unspecified,2018
48075,2024,stated,unspecified,2018
48075,2050,stated,unspecified,2018
48075,2025,stated,unspecified,2018
48075,2023,stated,unspecified,2018
48075,2018,stated,unspecified,2018
48075,2040,stated,unspecified,2018
48075,2045,stated,unspecified,2018
48075,2035,stated,unspecified,2018
12093,2030,stated,unspecified,2018
12093,2024,stated,unspecified,2018
12093,2050,stated,unspecified,2018
12093,2025,stated,unspecified,2018
12093,2023,stated,unspecified,2018
12093,2018,stated,unspecified,2018
12093,2040,stated,unspecified,2018
12093,2045,stated,unspecified,2018
12093,2035,stated,unspecified,2018
21047,2030,stated,unspecified,2018
21047,2024,stated,unspecified,2018
21047,2050,stated,unspecified,2018
21047,2025,stated,unspecified,2018
21047,2023,stated,unspecified,2018
21047,2018,stated,unspecified,2018
21047,2040,stated,unspecified,2018
21047,2045,stated,unspecified,2018
21047,2035,stated,unspecified,2018
18115,2030,stated,unspecified,2018
18115,2024,stated,unspecified,2018
18115,2050,stated,unspecified,2018
18115,2025,stated,unspecified,2018
18115,2023,stated,unspecified,2018
18115,2018,stated,unspecified,2018
18115,2040,stated,unspecified,2018
18115,2045,stated,unspecified,2018
18115,2035,stated,unspecified,2018
47053,2030,stated,unspecified,2018
47053,2024,stated,unspecified,2018
47053,2050,stated,unspecified,2018
47053,2025,stated,unspecified,2018
47053,2023,stated,unspecified,2018
47053,2018,stated,unspecified,2018
47053,2040,stated,unspecified,2018
47053,2045,stated,unspecified,2018
47053,2035,stated,unspecified,2018
37129,2030,stated,unspecified,2018
37129,2024,stated,unspecified,2018
37129,2050,stated,unspecified,2018
37129,2025,stated,unspecified,2018
37129,2023,stated,unspecified,2018
37129,2018,stated,unspecified,2018
37129,2040,stated,unspecified,2018
37129,2045,stated,unspecified,2018
37129,2035,stated,unspecified,2018
39125,2030,stated,unspecified,2018
39125,2024,stated,unspecified,2018
39125,2050,stated,unspecified,2018
39125,2025,stated,unspecified,2018
39125,2023,stated,unspecified,2018
39125,2018,stated,unspecified,2018
39125,2040,stated,unspecified,2018
39125,2045,stated,unspecified,2018
39125,2035,stated,unspecified,2018
30111,2030,stated,unspecified,2018
30111,2024,stated,unspecified,2018
30111,2050,stated,unspecified,2018
30111,2025,stated,unspecified,2018
30111,2023,stated,unspecified,2018
30111,2018,stated,unspecified,2018
30111,2040,stated,unspecified,2018
30111,2045,stated,unspecified,2018
30111,2035,stated,unspecified,2018
21033,2030,stated,unspecified,2018
21033,2024,stated,unspecified,2018
21033,2050,stated,unspecified,2018
21033,2025,stated,unspecified,2018
21033,2023,stated,unspecified,2018
21033,2018,stated,unspecified,2018
21033,2040,stated,unspecified,2018
21033,2045,stated,unspecified,2018
21033,2035,stated,unspecified,2018
13011,2030,stated,unspecified,2018
13011,2024,stated,unspecified,2018
13011,2050,stated,unspecified,2018
13011,2025,stated,unspecified,2018
13011,2023,stated,unspecified,2018
13011,2018,stated,unspecified,2018
13011,2040,stated,unspecified,2018
13011,2045,stated,unspecified,2018
13011,2035,stated,unspecified,2018
21115,2030,stated,unspecified,2018
21115,2024,stated,unspecified,2018
21115,2050,stated,unspecified,2018
21115,2025,stated,unspecified,2018
21115,2023,stated,unspecified,2018
21115,2018,stated,unspecified,2018
21115,2040,stated,unspecified,2018
21115,2045,stated,unspecified,2018
21115,2035,stated,unspecified,2018
04003,2030,stated,unspecified,2018
04003,2024,stated,unspecified,2018
04003,2050,stated,unspecified,2018
04003,2025,stated,unspecified,2018
04003,2023,stated,unspecified,2018
04003,2018,stated,unspecified,2018
04003,2040,stated,unspecified,2018
04003,2045,stated,unspecified,2018
04003,2035,stated,unspecified,2018
13125,2030,stated,unspecified,2018
13125,2024,stated,unspecified,2018
13125,2050,stated,unspecified,2018
13125,2025,stated,unspecified,2018
13125,2023,stated,unspecified,2018
13125,2018,stated,unspecified,2018
13125,2040,stated,unspecified,2018
13125,2045,stated,unspecified,2018
13125,2035,stated,unspecified,2018
19137,2030,stated,unspecified,2018
19137,2024,stated,unspecified,2018
19137,2050,stated,unspecified,2018
19137,2025,stated,unspecified,2018
19137,2023,stated,unspecified,2018
19137,2018,stated,unspecified,2018
19137,2040,stated,unspecified,2018
19137,2045,stated,unspecified,2018
19137,2035,stated,unspecified,2018
36071,2030,stated,unspecified,2018
36071,2024,stated,unspecified,2018
36071,2050,stated,unspecified,2018
36071,2025,stated,unspecified,2018
36071,2023,stated,unspecified,2018
36071,2018,stated,unspecified,2018
36071,2040,stated,unspecified,2018
36071,2045,stated,unspecified,2018
36071,2035,stated,unspecified,2018
40001,2030,stated,unspecified,2018
40001,2024,stated,unspecified,2018
40001,2050,stated,unspecified,2018
40001,2025,stated,unspecified,2018
40001,2023,stated,unspecified,2018
40001,2018,stated,unspecified,2018
40001,2040,stated,unspecified,2018
40001,2045,stated,unspecified,2018
40001,2035,stated,unspecified,2018
56021,2030,stated,unspecified,2018
56021,2024,stated,unspecified,2018
56021,2050,stated,unspecified,2018
56021,2025,stated,unspecified,2018
56021,2023,stated,unspecified,2018
56021,2018,stated,unspecified,2018
56021,2040,stated,unspecified,2018
56021,2045,stated,unspecified,2018
56021,2035,stated,unspecified,2018
46081,2030,stated,unspecified,2018
46081,2024,stated,unspecified,2018
46081,2050,stated,unspecified,2018
46081,2025,stated,unspecified,2018
46081,2023,stated,unspecified,2018
46081,2018,stated,unspecified,2018
46081,2040,stated,unspecified,2018
46081,2045,stated,unspecified,2018
46081,2035,stated,unspecified,2018
47151,2030,stated,unspecified,2018
47151,2024,stated,unspecified,2018
47151,2050,stated,unspecified,2018
47151,2025,stated,unspecified,2018
47151,2023,stated,unspecified,2018
47151,2018,stated,unspecified,2018
47151,2040,stated,unspecified,2018
47151,2045,stated,unspecified,2018
47151,2035,stated,unspecified,2018
06095,2030,stated,unspecified,2018
06095,2024,stated,unspecified,2018
06095,2050,stated,unspecified,2018
06095,2025,stated,unspecified,2018
06095,2023,stated,unspecified,2018
06095,2018,stated,unspecified,2018
06095,2040,stated,unspecified,2018
06095,2045,stated,unspecified,2018
06095,2035,stated,unspecified,2018
21075,2030,stated,unspecified,2018
21075,2024,stated,unspecified,2018
21075,2050,stated,unspecified,2018
21075,2025,stated,unspecified,2018
21075,2023,stated,unspecified,2018
21075,2018,stated,unspecified,2018
21075,2040,stated,unspecified,2018
21075,2045,stated,unspecified,2018
21075,2035,stated,unspecified,2018
31085,2030,stated,unspecified,2018
31085,2024,stated,unspecified,2018
31085,2050,stated,unspecified,2018
31085,2025,stated,unspecified,2018
31085,2023,stated,unspecified,2018
31085,2018,stated,unspecified,2018
31085,2040,stated,unspecified,2018
31085,2045,stated,unspecified,2018
31085,2035,stated,unspecified,2018
05061,2030,stated,unspecified,2018
05061,2024,stated,unspecified,2018
05061,2050,stated,unspecified,2018
05061,2025,stated,unspecified,2018
05061,2023,stated,unspecified,2018
05061,2018,stated,unspecified,2018
05061,2040,stated,unspecified,2018
05061,2045,stated,unspecified,2018
05061,2035,stated,unspecified,2018
27027,2030,stated,unspecified,2018
27027,2024,stated,unspecified,2018
27027,2050,stated,unspecified,2018
27027,2025,stated,unspecified,2018
27027,2023,stated,unspecified,2018
27027,2018,stated,unspecified,2018
27027,2040,stated,unspecified,2018
27027,2045,stated,unspecified,2018
27027,2035,stated,unspecified,2018
13317,2030,stated,unspecified,2018
13317,2024,stated,unspecified,2018
13317,2050,stated,unspecified,2018
13317,2025,stated,unspecified,2018
13317,2023,stated,unspecified,2018
13317,2018,stated,unspecified,2018
13317,2040,stated,unspecified,2018
13317,2045,stated,unspecified,2018
13317,2035,stated,unspecified,2018
16019,2030,stated,unspecified,2018
16019,2024,stated,unspecified,2018
16019,2050,stated,unspecified,2018
16019,2025,stated,unspecified,2018
16019,2023,stated,unspecified,2018
16019,2018,stated,unspecified,2018
16019,2040,stated,unspecified,2018
16019,2045,stated,unspecified,2018
16019,2035,stated,unspecified,2018
48265,2030,stated,unspecified,2018
48265,2024,stated,unspecified,2018
48265,2050,stated,unspecified,2018
48265,2025,stated,unspecified,2018
48265,2023,stated,unspecified,2018
48265,2018,stated,unspecified,2018
48265,2040,stated,unspecified,2018
48265,2045,stated,unspecified,2018
48265,2035,stated,unspecified,2018
27025,2030,stated,unspecified,2018
27025,2024,stated,unspecified,2018
27025,2050,stated,unspecified,2018
27025,2025,stated,unspecified,2018
27025,2023,stated,unspecified,2018
27025,2018,stated,unspecified,2018
27025,2040,stated,unspecified,2018
27025,2045,stated,unspecified,2018
27025,2035,stated,unspecified,2018
46083,2030,stated,unspecified,2018
46083,2024,stated,unspecified,2018
46083,2050,stated,unspecified,2018
46083,2025,stated,unspecified,2018
46083,2023,stated,unspecified,2018
46083,2018,stated,unspecified,2018
46083,2040,stated,unspecified,2018
46083,2045,stated,unspecified,2018
46083,2035,stated,unspecified,2018
01111,2030,stated,unspecified,2018
01111,2024,stated,unspecified,2018
01111,2050,stated,unspecified,2018
01111,2025,stated,unspecified,2018
01111,2023,stated,unspecified,2018
01111,2018,stated,unspecified,2018
01111,2040,stated,unspecified,2018
01111,2045,stated,unspecified,2018
01111,2035,stated,unspecified,2018
01063,2030,stated,unspecified,2018
01063,2024,stated,unspecified,2018
01063,2050,stated,unspecified,2018
01063,2025,stated,unspecified,2018
01063,2023,stated,unspecified,2018
01063,2018,stated,unspecified,2018
01063,2040,stated,unspecified,2018
01063,2045,stated,unspecified,2018
01063,2035,stated,unspecified,2018
39115,2030,stated,unspecified,2018
39115,2024,stated,unspecified,2018
39115,2050,stated,unspecified,2018
39115,2025,stated,unspecified,2018
39115,2023,stated,unspecified,2018
39115,2018,stated,unspecified,2018
39115,2040,stated,unspecified,2018
39115,2045,stated,unspecified,2018
39115,2035,stated,unspecified,2018
48407,2030,stated,unspecified,2018
48407,2024,stated,unspecified,2018
48407,2050,stated,unspecified,2018
48407,2025,stated,unspecified,2018
48407,2023,stated,unspecified,2018
48407,2018,stated,unspecified,2018
48407,2040,stated,unspecified,2018
48407,2045,stated,unspecified,2018
48407,2035,stated,unspecified,2018
47023,2030,stated,unspecified,2018
47023,2024,stated,unspecified,2018
47023,2050,stated,unspecified,2018
47023,2025,stated,unspecified,2018
47023,2023,stated,unspecified,2018
47023,2018,stated,unspecified,2018
47023,2040,stated,unspecified,2018
47023,2045,stated,unspecified,2018
47023,2035,stated,unspecified,2018
40045,2030,stated,unspecified,2018
40045,2024,stated,unspecified,2018
40045,2050,stated,unspecified,2018
40045,2025,stated,unspecified,2018
40045,2023,stated,unspecified,2018
40045,2018,stated,unspecified,2018
40045,2040,stated,unspecified,2018
40045,2045,stated,unspecified,2018
40045,2035,stated,unspecified,2018
18075,2030,stated,unspecified,2018
18075,2024,stated,unspecified,2018
18075,2050,stated,unspecified,2018
18075,2025,stated,unspecified,2018
18075,2023,stated,unspecified,2018
18075,2018,stated,unspecified,2018
18075,2040,stated,unspecified,2018
18075,2045,stated,unspecified,2018
18075,2035,stated,unspecified,2018
45039,2030,stated,unspecified,2018
45039,2024,stated,unspecified,2018
45039,2050,stated,unspecified,2018
45039,2025,stated,unspecified,2018
45039,2023,stated,unspecified,2018
45039,2018,stated,unspecified,2018
45039,2040,stated,unspecified,2018
45039,2045,stated,unspecified,2018
45039,2035,stated,unspecified,2018
24027,2030,stated,unspecified,2018
24027,2024,stated,unspecified,2018
24027,2050,stated,unspecified,2018
24027,2025,stated,unspecified,2018
24027,2023,stated,unspecified,2018
24027,2018,stated,unspecified,2018
24027,2040,stated,unspecified,2018
24027,2045,stated,unspecified,2018
24027,2035,stated,unspecified,2018
19063,2030,stated,unspecified,2018
19063,2024,stated,unspecified,2018
19063,2050,stated,unspecified,2018
19063,2025,stated,unspecified,2018
19063,2023,stated,unspecified,2018
19063,2018,stated,unspecified,2018
19063,2040,stated,unspecified,2018
19063,2045,stated,unspecified,2018
19063,2035,stated,unspecified,2018
27075,2030,stated,unspecified,2018
27075,2024,stated,unspecified,2018
27075,2050,stated,unspecified,2018
27075,2025,stated,unspecified,2018
27075,2023,stated,unspecified,2018
27075,2018,stated,unspecified,2018
27075,2040,stated,unspecified,2018
27075,2045,stated,unspecified,2018
27075,2035,stated,unspecified,2018
08057,2030,stated,unspecified,2018
08057,2024,stated,unspecified,2018
08057,2050,stated,unspecified,2018
08057,2025,stated,unspecified,2018
08057,2023,stated,unspecified,2018
08057,2018,stated,unspecified,2018
08057,2040,stated,unspecified,2018
08057,2045,stated,unspecified,2018
08057,2035,stated,unspecified,2018
13281,2030,stated,unspecified,2018
13281,2024,stated,unspecified,2018
13281,2050,stated,unspecified,2018
13281,2025,stated,unspecified,2018
13281,2023,stated,unspecified,2018
13281,2018,stated,unspecified,2018
13281,2040,stated,unspecified,2018
13281,2045,stated,unspecified,2018
13281,2035,stated,unspecified,2018
13187,2030,stated,unspecified,2018
13187,2024,stated,unspecified,2018
13187,2050,stated,unspecified,2018
13187,2025,stated,unspecified,2018
13187,2023,stated,unspecified,2018
13187,2018,stated,unspecified,2018
13187,2040,stated,unspecified,2018
13187,2045,stated,unspecified,2018
13187,2035,stated,unspecified,2018
30031,2030,stated,unspecified,2018
30031,2024,stated,unspecified,2018
30031,2050,stated,unspecified,2018
30031,2025,stated,unspecified,2018
30031,2023,stated,unspecified,2018
30031,2018,stated,unspecified,2018
30031,2040,stated,unspecified,2018
30031,2045,stated,unspecified,2018
30031,2035,stated,unspecified,2018
31013,2030,stated,unspecified,2018
31013,2024,stated,unspecified,2018
31013,2050,stated,unspecified,2018
31013,2025,stated,unspecified,2018
31013,2023,stated,unspecified,2018
31013,2018,stated,unspecified,2018
31013,2040,stated,unspecified,2018
31013,2045,stated,unspecified,2018
31013,2035,stated,unspecified,2018
06057,2030,stated,unspecified,2018
06057,2024,stated,unspecified,2018
06057,2050,stated,unspecified,2018
06057,2025,stated,unspecified,2018
06057,2023,stated,unspecified,2018
06057,2018,stated,unspecified,2018
06057,2040,stated,unspecified,2018
06057,2045,stated,unspecified,2018
06057,2035,stated,unspecified,2018
19029,2030,stated,unspecified,2018
19029,2024,stated,unspecified,2018
19029,2050,stated,unspecified,2018
19029,2025,stated,unspecified,2018
19029,2023,stated,unspecified,2018
19029,2018,stated,unspecified,2018
19029,2040,stated,unspecified,2018
19029,2045,stated,unspecified,2018
19029,2035,stated,unspecified,2018
18081,2030,stated,unspecified,2018
18081,2024,stated,unspecified,2018
18081,2050,stated,unspecified,2018
18081,2025,stated,unspecified,2018
18081,2023,stated,unspecified,2018
18081,2018,stated,unspecified,2018
18081,2040,stated,unspecified,2018
18081,2045,stated,unspecified,2018
18081,2035,stated,unspecified,2018
47119,2030,stated,unspecified,2018
47119,2024,stated,unspecified,2018
47119,2050,stated,unspecified,2018
47119,2025,stated,unspecified,2018
47119,2023,stated,unspecified,2018
47119,2018,stated,unspecified,2018
47119,2040,stated,unspecified,2018
47119,2045,stated,unspecified,2018
47119,2035,stated,unspecified,2018
13319,2030,stated,unspecified,2018
13319,2024,stated,unspecified,2018
13319,2050,stated,unspecified,2018
13319,2025,stated,unspecified,2018
13319,2023,stated,unspecified,2018
13319,2018,stated,unspecified,2018
13319,2040,stated,unspecified,2018
13319,2045,stated,unspecified,2018
13319,2035,stated,unspecified,2018
17135,2030,stated,unspecified,2018
17135,2024,stated,unspecified,2018
17135,2050,stated,unspecified,2018
17135,2025,stated,unspecified,2018
17135,2023,stated,unspecified,2018
17135,2018,stated,unspecified,2018
17135,2040,stated,unspecified,2018
17135,2045,stated,unspecified,2018
17135,2035,stated,unspecified,2018
19101,2030,stated,unspecified,2018
19101,2024,stated,unspecified,2018
19101,2050,stated,unspecified,2018
19101,2025,stated,unspecified,2018
19101,2023,stated,unspecified,2018
19101,2018,stated,unspecified,2018
19101,2040,stated,unspecified,2018
19101,2045,stated,unspecified,2018
19101,2035,stated,unspecified,2018
37091,2030,stated,unspecified,2018
37091,2024,stated,unspecified,2018
37091,2050,stated,unspecified,2018
37091,2025,stated,unspecified,2018
37091,2023,stated,unspecified,2018
37091,2018,stated,unspecified,2018
37091,2040,stated,unspecified,2018
37091,2045,stated,unspecified,2018
37091,2035,stated,unspecified,2018
26155,2030,stated,unspecified,2018
26155,2024,stated,unspecified,2018
26155,2050,stated,unspecified,2018
26155,2025,stated,unspecified,2018
26155,2023,stated,unspecified,2018
26155,2018,stated,unspecified,2018
26155,2040,stated,unspecified,2018
26155,2045,stated,unspecified,2018
26155,2035,stated,unspecified,2018
30013,2030,stated,unspecified,2018
30013,2024,stated,unspecified,2018
30013,2050,stated,unspecified,2018
30013,2025,stated,unspecified,2018
30013,2023,stated,unspecified,2018
30013,2018,stated,unspecified,2018
30013,2040,stated,unspecified,2018
30013,2045,stated,unspecified,2018
30013,2035,stated,unspecified,2018
47143,2030,stated,unspecified,2018
47143,2024,stated,unspecified,2018
47143,2050,stated,unspecified,2018
47143,2025,stated,unspecified,2018
